Trial,bfs,bfs (cost),dfs,dfs (cost),dijkstras,dijkstras (cost),aStar,aStar (cost),bidirectional,bidirectional (cost),greedy,greedy (cost)
19,0.0005694000283256173,235.29165449875654,0.0007306000334210694,2832.2582527655095,0.025391299976035953,222.76106483643005,0.012732399976812303,222.76106483643005,0.004586299997754395,229.44520429432276,0.00041399995097890496,228.03662772735615
20,0.0005556999822147191,241.52360004358025,0.0006510000093840063,6813.445781261888,0.02664980001281947,226.20684207673702,0.008883500006049871,226.20684207673702,0.0045461999834515154,247.7982619542731,0.0005571999936364591,268.3423607907968
21,0.0009042000165209174,485.004883102685,0.0004983000108040869,12639.52679164324,0.03548030002275482,456.6365850244209,0.1620384000125341,456.6365850244209,0.014718999969772995,480.3221065307575,0.0011026000138372183,473.5701065468661
22,0.0009537999867461622,414.54906120829435,0.0001745999907143414,6040.653003152971,0.034336699987761676,383.396012400239,0.05631379998521879,383.396012400239,0.013742999988608062,433.72993039260376,0.05654239997966215,-1
23,0.00022079999325796962,129.3423979679834,0.00010409997776150703,3181.777531390265,0.014734800031874329,112.9507299260039,0.0031564999953843653,112.9507299260039,0.0005552000366151333,128.12237310368616,0.00029420002829283476,123.67152895202781
24,0.0007636999944224954,258.19458126473074,9.709998266771436e-05,1473.4061939723263,0.020170899981167167,246.51813607636933,0.04439140000613406,246.51813607636933,0.004885300004389137,249.37338991694116,0.0009145999792963266,252.54443392149477
25,0.00032970000756904483,188.79641630112735,0.00013760000001639128,4052.857639634403,0.015638000040780753,155.98720297666847,0.004872100020293146,155.98720297666847,0.0016846000216901302,195.0378714980347,0.0004466000245884061,167.58747553060033
26,0.0012851000064983964,447.3870322447193,0.0007932999869808555,9820.160507888395,0.048147200024686754,390.68880615268574,0.12358139996649697,390.68880615268574,0.02281379996566102,430.0422613200336,0.0011310999980196357,418.9830266377393
27,0.00011850002920255065,123.23680893900183,1.1899974197149277e-05,345.5231551580895,0.004727700026705861,112.31905847960671,0.0025960999773815274,112.31905847960671,0.0007291000219993293,119.98233216219431,0.0003095999709330499,115.41161598232188
28,0.0004296000115573406,233.60927357920335,0.000781899958383292,5523.8197784809845,0.01887870003702119,225.77272580613825,0.029173399962019175,225.77272580613825,0.0025292999926023185,247.52612134104282,0.0004917000187560916,235.44272016787443
29,1.3699987903237343e-05,53.94507073735295,0.0001753999968059361,5860.431034969466,0.0005117999971844256,53.94507073735295,0.0004773000255227089,53.94507073735295,2.629996743053198e-05,61.11975839765968,0.00011720001930370927,53.94507073735295
30,0.0004846000229008496,241.55512925691525,0.0005893000052310526,10133.053420593658,0.020211499999277294,224.21108772294954,0.014194799994584173,224.21108772294954,0.004740300006233156,238.28681154522272,0.0004962000530213118,234.91330422898284
31,0.0007362000178545713,235.05511490638992,0.0007212000200524926,5471.8201367500615,0.030182200018316507,217.91730407982797,0.010756100004073232,217.91730407982797,0.003430300042964518,236.01039584853484,0.0004613999626599252,252.57134210933367
32,0.000797599961515516,256.1942062754404,0.0006250999867916107,11392.149324038059,0.02922630001557991,231.52834507751086,0.026283000013791025,231.52834507751086,0.0074124999810010195,257.36960930368446,0.0009477999992668629,245.9198007971471
33,0.0010486000101082027,229.68628652403063,0.0012462000013329089,10495.806183643876,0.022686999989673495,220.2020037170351,0.011136099987197667,220.2020037170351,0.002762800024356693,225.72685408590831,0.0005019999807700515,250.30057947101434
34,0.0014538999530486763,412.82087547219527,0.0005780999781563878,9685.15652367576,0.049393100023735315,394.6714156782173,0.15231209999183193,394.6714156782173,0.017925199994351715,409.943857969557,0.0012881000293418765,414.1047758693941
35,0.0002148000057786703,129.51079763743613,0.0002493000356480479,5181.860509906061,0.015899599995464087,123.92668151457809,0.006819600006565452,123.92668151457809,0.0010163999977521598,126.54580964919691,0.0003512999974191189,123.92668151457809
36,0.0002204999909736216,117.04300388347625,4.0700018871575594e-05,1013.1664839880013,0.008476999995764345,111.34766441305474,0.003818000026512891,111.34766441305474,0.0006729000015184283,127.16900728475525,0.00042530003702268004,114.89091250518969
37,0.0005254999850876629,193.35992654482533,0.00024259998463094234,6495.415016078082,0.019796499982476234,183.30042542515926,0.00947789999190718,183.30042542515926,0.0017331000417470932,190.3229375346836,0.0006833000225014985,188.61057713126615
38,0.0010486000101082027,322.13754925532385,0.00015380000695586205,3752.97216021027,0.035459999984595925,285.58326909348403,0.047120000002905726,285.58326909348403,0.014954100013710558,311.00769610344423,0.0010648999596014619,297.642099841315
39,9.079999290406704e-05,83.84281108290224,0.0009956000139936805,10177.605207391129,0.0038989000022411346,61.26604542781058,0.001097500033210963,61.26604542781058,0.0001352000399492681,76.28682102504798,0.0002897000522352755,67.7567997730841
40,0.0017942999838851392,246.55654723242228,0.000421999953687191,8484.616767630132,0.030267899972386658,234.20826267617687,0.029527400038205087,234.20826267617687,0.008771500026341528,242.93839283192622,0.001456800033338368,266.4128448537897
41,0.00011680001625791192,144.72421517375668,0.00015979999443516135,4404.243241023927,0.003844299993943423,136.49006227701554,0.0026445999974384904,136.49006227701554,0.0006465999758802354,137.42419493963035,0.025357000005897135,-1
42,0.00018390000332146883,130.55221255578826,5.7399971410632133e-05,1620.1621679566128,0.01393890002509579,130.55221255578826,0.0036934000090695918,130.55221255578826,0.000838699983432889,130.55221255578826,0.0002717000315897167,132.3141655633601
43,0.0006819000118412077,214.382852430352,0.0004311000229790807,8341.130000336301,0.03582659998210147,192.74239623845534,0.01053560001309961,192.74239623845534,0.0037312000058591366,214.499620719546,0.0004935000324621797,211.3967707489113
44,0.0004956999910064042,195.9300510400358,0.0008000999805517495,6284.822874465986,0.031471399997826666,189.96919935838923,0.009401199989952147,189.96919935838923,0.0027809999883174896,195.26127863443622,0.0006673000170849264,191.59713812182864
45,0.00016150000737980008,70.23726748915789,0.0005933999782428145,12798.08334767533,0.004769699997268617,68.9311129462819,0.0015557000297121704,68.9311129462819,0.0002479000249877572,73.51367240548129,0.0004929999704472721,76.05616941630512
46,0.0009025000035762787,226.37206463564456,0.0002806999837048352,3340.577882801063,0.03841189999366179,215.4161119629115,0.02615940000396222,215.4161119629115,0.007884499966166914,226.18239446067432,0.07191950001288205,-1
47,0.0011545000015757978,206.35494022945107,0.00044809997780248523,9189.661273470796,0.026854900002945215,176.89939983516285,0.011337000003550202,176.89939983516285,0.0038730999804101884,213.91378725304264,0.0005639000446535647,184.7597084993912
48,0.0016940999776124954,319.8212793177311,0.00034870003582909703,8858.058212226917,0.04491890000645071,289.83537390360425,0.02671910001663491,289.83537390360425,0.01283949997741729,302.6274826647685,0.0017295999568887055,304.0093442809035
49,0.0005218999576754868,206.69126554116303,0.00024309998843818903,6688.767404465313,0.030411100015044212,197.27824620919029,0.020018499984871596,197.27824620919029,0.0037318000104278326,212.92098702551425,0.0005491999909281731,207.8039843567003
50,0.0010774999973364174,345.3924101461218,0.0001889999839477241,3796.7080610502962,0.04927689995383844,290.4927984754359,0.014140599989332259,290.4927984754359,0.010252500011119992,323.36141031262423,0.0010292999795638025,317.53508114717584
51,2.1099986042827368e-05,33.744133750402504,0.0001647999742999673,3538.4017845564035,0.001220199977979064,33.744133750402504,0.0003239000216126442,33.744133750402504,2.2000051103532314e-05,40.388436152317844,9.720004163682461e-05,33.744133750402504
52,4.999979864805937e-06,14.422205101855956,4.600035026669502e-06,55.808922227376485,0.0002466000150889158,14.422205101855956,0.0003315999638289213,14.422205101855956,9.700015652924776e-06,14.422205101855956,7.82000133767724e-05,14.422205101855956
53,0.0006903000175952911,238.9526080972965,0.0005241999751888216,12247.02571743143,0.029136400029528886,230.88163314780178,0.03210050001507625,230.88163314780178,0.008734999981243163,245.50728637227212,0.0005167999770492315,239.76604179875218
54,0.00021349999587982893,218.43342376755675,0.0006417999975383282,7676.797965143794,0.009360300027765334,185.3073369228653,0.006463799974881113,185.3073369228653,0.001269900007173419,216.26982167668714,0.0004219000111334026,217.823445308109
55,6.819999543949962e-05,66.4368161547667,0.0007859999896027148,2180.733493810168,0.0019339999998919666,57.2430646296324,0.0018952999962493777,57.2430646296324,4.310003714635968e-05,66.4368161547667,0.0001490999711677432,66.4368161547667
56,0.0007261999999172986,278.35434371244094,2.2599997464567423e-05,835.397741966595,0.030816299957223237,248.17536748573255,0.016683799971360713,248.17536748573255,0.007475099992007017,283.88548736128337,0.0005745000089518726,281.4128372408205
57,0.0007102999952621758,290.40106294810204,4.9900030717253685e-05,1885.624010463083,0.033018400019500405,269.81196971915915,0.025808299949858338,269.81196971915915,0.009529300034046173,292.8740326106106,0.0006269000004976988,292.7226384417705
58,0.0009674999746493995,292.64026583899044,0.0006576000014320016,8128.2703722725255,0.034990300016943365,283.41430374551135,0.052590600040275604,283.41430374551135,0.011635500006377697,311.74118340229097,0.03884769999422133,-1
59,0.0008262000046670437,142.75462785806474,0.0004910000134259462,12422.730961194588,0.012666599999647588,132.82318110538378,0.008034400001633912,132.82318110538378,0.0008818000205792487,152.32480249224557,0.0004552999744191766,145.56504891949416
60,0.00027000001864507794,184.63731148428099,0.00014220003504306078,5164.55725831911,0.012650899996515363,170.04828372692867,0.009166900010313839,170.04828372692867,0.0012110999668948352,185.96234238836638,0.00046499999007210135,181.72398173736192
61,0.0003451999509707093,161.89537175877902,0.00019429996609687805,6978.648655603823,0.016397300001699477,147.37235507210931,0.00530120002804324,147.37235507210931,0.0014008000143803656,158.06481856380415,0.0004249999765306711,159.3047424202252
62,0.000810900004580617,220.96255179106737,0.00016820000018924475,5447.726938809971,0.02612059999955818,184.4428674571069,0.012936900020577013,184.4428674571069,0.0022475000005215406,228.00927908171286,0.0004273999948054552,198.73271324250237
63,0.0002738999901339412,160.86867452732284,0.00032460002694278955,8633.357696225294,0.012647200026549399,136.97598164477876,0.002826100040692836,136.97598164477876,0.001025899953674525,157.3796690761432,0.0002997000119648874,139.00028466930962
64,0.00015049998182803392,119.35267543143603,0.0004316999693401158,11219.154462300954,0.00929570000153035,112.12879347092449,0.004426300001796335,112.12879347092449,0.0005770999705418944,119.36777911233102,0.00037599995266646147,125.03575377058112
65,0.0007022999925538898,320.81869616679796,0.000666300009470433,9852.414523701671,0.029283299983944744,297.25705776246133,0.010277199966367334,297.25705776246133,0.013010299997404218,327.3601333458023,0.0007238999824039638,330.48638471041517
66,0.0008783999946899712,327.1284826017583,0.0009500000160187483,9423.045727192395,0.046079899999313056,323.3092691606424,0.0355946000199765,323.3092691606424,0.012881400005426258,336.1078953751286,0.0010734000243246555,347.08636211082995
67,0.0010491000139154494,250.0629905476035,0.0004208000027574599,10110.892638948717,0.03894950001267716,244.68980637005237,0.05124469997826964,244.68980637005237,0.009783399989828467,269.07186293432477,0.0005209000082686543,244.68980637005237
68,0.0008416000055149198,302.42437338048666,4.67000063508749e-05,1802.9531674284035,0.03672640002332628,278.08059773167605,0.02016460004961118,278.08059773167605,0.007652300002519041,286.7096363674608,0.0007719999994151294,313.34357528516847
69,0.0009529000381007791,367.6414379424793,0.00036800000816583633,10440.949979349296,0.03788600000552833,333.6808618727707,0.06357589998515323,333.6808618727707,0.01368109998293221,351.6126185139839,0.0009734000195749104,359.8003984474053
70,0.0007714999956078827,333.41503915063817,0.0005283000064082444,9981.679861504117,0.01980020001064986,286.86553628736795,0.008585400006268173,286.86553628736795,0.008456100011244416,336.1136129433125,0.0005827999557368457,303.51195960087506
71,0.000645300024189055,235.79164568657103,0.0006486999918706715,8323.524437304723,0.0341846999945119,222.4030713992195,0.019812999991700053,222.4030713992195,0.0029749000095762312,243.8600362828446,0.0005265999934636056,235.6644725927726
72,0.0008846000418998301,274.4050374496011,0.00077629997394979,6985.039515433739,0.027860700036399066,237.2660530443436,0.011637100018560886,237.2660530443436,0.009449000004678965,242.94168009373064,0.0011307999957352877,260.64553268319867
73,0.0006843000301159918,294.4160519002009,0.0006456999690271914,10124.897340879905,0.03705540002556518,252.7173700922971,0.02817880001384765,252.7173700922971,0.006943699961993843,276.75574337807495,0.0017595000099390745,277.8089096399936
74,0.0005105999880470335,224.26540294518176,0.00017740001203492284,4105.92302445012,0.01790680002886802,194.7510669996549,0.01481159997638315,194.7510669996549,0.004328200011514127,245.79797394094362,0.0007913999725133181,201.4646601518947
75,0.0017399999778717756,444.9867810812276,0.0005529000191017985,6902.849753662122,0.048062599962577224,428.1072443548636,0.06900219997623935,428.1072443548636,0.017486800032202154,451.68958002041984,0.0012793999630957842,443.9270032584418
76,0.0004097000346519053,202.93574429354035,0.0009186999523080885,8943.655936907822,0.017052899987902492,202.93574429354035,0.006366299989167601,202.93574429354035,0.001809899986255914,202.9776688388077,0.0005464000278152525,203.7570627006434
77,0.0005928999744355679,170.36173319595,0.0008556999964639544,8077.662789085005,0.03016860003117472,157.90217337727472,0.004260199959389865,157.90217337727472,0.0020507999579422176,181.66021259048844,0.0007618000381626189,157.90217337727472
78,0.0003185000387020409,132.07596203180725,0.00030830001924186945,6468.794310985438,0.011104099976364523,109.84381423346531,0.005999599990900606,109.84381423346531,0.0005682000191882253,121.24780663760617,0.000400999968405813,117.01983085382739
79,0.0009703999967314303,330.0020106621298,0.0013922000071033835,8927.85490524015,0.0295178999658674,301.57172182981634,0.053256899991538376,301.57172182981634,0.0085560999577865,344.826936252653,0.0007960000075399876,320.4008653286984
80,0.0004233000217936933,167.46002582107928,9.280000813305378e-05,2975.8032088355103,0.016267200000584126,150.70287176179264,0.007541800034232438,150.70287176179264,0.0018801999976858497,171.99539418605534,0.0004008000250905752,161.814857896011
81,0.000596800004132092,184.79664788258626,0.0004960999940522015,10325.807716140627,0.021515200030989945,177.22167692299928,0.010268600017298013,177.22167692299928,0.002709499967750162,183.6202465145707,0.0006143000209704041,178.16287725225962
82,9.699998190626502e-05,92.6012506960707,0.0008421000093221664,10275.493210002627,0.00785239995457232,92.6012506960707,0.004598699975758791,92.6012506960707,0.0003372000064700842,108.09889025120754,0.0002631000243127346,92.6012506960707
83,0.0005442000110633671,268.8683643986323,3.950000973418355e-05,1162.1249723076699,0.02273800002876669,240.90794422009702,0.01554200000828132,240.90794422009702,0.005840199999511242,255.58663322915604,0.022580499993637204,-1
84,0.0008372000302188098,479.8552515313206,0.00011080002877861261,3337.6410299317154,0.03531250002561137,453.53926268506734,0.06058699998538941,453.53926268506734,0.015336400014348328,467.9006156174499,0.0010535999899730086,468.5723453664061
85,0.000430300016887486,194.99773866753821,0.0006263999966904521,9287.21782478525,0.020740400010254234,183.44719282967043,0.010597300017252564,183.44719282967043,0.0021938999998383224,192.8449358334143,0.0004091000300832093,192.5610641458241
86,0.0008480999968014657,363.18679407282525,0.00017139996634796262,5752.064358512829,0.03533639997476712,340.6450287168732,0.04942060000030324,340.6450287168732,0.011659300012979656,359.0412656046809,0.01853930001379922,-1
87,0.000331499963067472,194.0549225005625,0.00032000005012378097,8701.366144561302,0.016813499969430268,173.21523073230063,0.00845560000743717,173.21523073230063,0.0016172000323422253,186.53432748206495,0.00043070001993328333,188.1564552509634
88,0.0009695999906398356,291.61424538275963,0.0004414000432007015,11251.579887498641,0.03538929997012019,277.1593857750619,0.016262600023765117,277.1593857750619,0.012521800003014505,299.2940001561486,0.0011297999881207943,297.6340459218531
89,0.0003533000126481056,258.475488781069,0.0002463000128045678,7303.227984827166,0.014633899962063879,232.54595020778348,0.02679190004710108,232.54595020778348,0.004649000009521842,250.53244013935094,0.0005664000054821372,249.64113569291834
90,0.0005836000200361013,269.9257281794046,8.430000161752105e-05,1313.0977540670494,0.024815100012347102,242.12151414420535,0.017035100026987493,242.12151414420535,0.0067192999995313585,287.74156167294626,0.0010714000090956688,267.681320072076
91,0.000785200041718781,314.52957582607974,0.0010213000350631773,7690.110578203434,0.03354670002590865,293.7027508202089,0.04845190001651645,293.7027508202089,0.012454599956981838,304.2991430305514,0.0009490000084042549,306.2909436507231
92,0.0006266999989748001,325.11180088733624,0.0004894000012427568,7812.0999339028385,0.026379399991128594,307.5835443465044,0.07129690004512668,307.5835443465044,0.011728099954780191,357.9472821691943,0.058359699964057654,-1
93,0.0005716999876312912,221.7913922675605,0.0002136999974027276,7102.948593498775,0.02824100002180785,207.93552488620404,0.012924999988172203,207.93552488620404,0.0017736000008881092,221.79139226756047,0.0004152000183239579,221.7913922675605
94,0.0009479000000283122,466.62006648953786,0.00029039999935775995,7808.015168725189,0.037369599973317236,444.33667198002956,0.04767840000567958,444.33667198002956,0.01730659999884665,460.13306653253363,0.0009684999822638929,490.29704665771874
95,0.0006118000019341707,274.48833077456584,9.519996820017695e-05,3520.1758190588425,0.022019100026227534,258.1060410494794,0.011203999980352819,258.1060410494794,0.007122199982404709,282.0493459804885,0.0005834000185132027,268.6742633462729
96,0.0008528000325895846,439.8900650242605,9.82999918051064e-05,3185.73927288259,0.03277600003639236,406.8177936489429,0.08044759999029338,406.8177936489429,0.018190200033131987,443.76525341808133,0.04382020002231002,-1
97,0.0005367000121623278,220.95554136716962,0.00036590005038306117,10111.34916957616,0.02403179998509586,203.7852844636729,0.012968800030648708,203.7852844636729,0.002672599977813661,215.29720819253149,0.0005072999629192054,209.72071210025106
98,0.0006960000027902424,251.83712697408725,7.449998520314693e-05,2685.4192399048056,0.03366840002126992,245.6619814404434,0.03265349997673184,245.6619814404434,0.006859700020868331,266.79152642873703,0.025381899962667376,-1
99,0.0006608999683521688,296.952775950149,0.0006547999801114202,10786.796023579107,0.02604680001968518,290.2376969809373,0.019365800020750612,290.2376969809373,0.010840300004929304,317.46212339354116,0.018036699970252812,-1
100,0.0007227000314742327,327.8744151584073,0.0006736000068485737,10693.903341126852,0.033168099995236844,306.2611625383506,0.06471859995508566,306.2611625383506,0.007895300048403442,329.5327228133539,0.0011193000245839357,345.72426004728476
101,0.0008501000120304525,333.19183015994184,0.0004893000004813075,11221.532492336219,0.03447259997483343,304.66198760523986,0.05230209999717772,304.66198760523986,0.010680999956093729,341.9679647475672,0.0008024999988265336,329.0851744212919
102,0.0006778000388294458,347.5201723962418,0.0006704999832436442,8778.773918556455,0.025650800031144172,314.56372043696547,0.04457869997713715,314.56372043696547,0.009263599989935756,345.9379498597544,0.0007172999903559685,340.83731498318275
103,2.1499989088624716e-05,51.14865813611002,0.0003703000256791711,9001.643399454364,0.0018644999945536256,51.14865813611002,0.0004626999725587666,51.14865813611002,4.439998883754015e-05,65.89732448271293,0.00011030002497136593,51.14865813611002
104,0.00031589996069669724,163.79512810037147,0.0007548999856226146,12571.048470403024,0.019039800041355193,148.48441952359835,0.0049934000126086175,148.48441952359835,0.0015157999587245286,159.18410323385373,0.0005275000003166497,151.2230998791704
105,0.000735500012524426,219.0071031934134,0.00014459999511018395,2350.0925901793776,0.03293029998894781,200.9582865799381,0.01759120001224801,200.9582865799381,0.00381799996830523,207.70378051402912,0.0007418000022880733,206.04433110353492
106,0.0006578999455086887,300.26843826185655,0.00024369999300688505,7235.074848376374,0.026404600008390844,290.9306059909745,0.04314419999718666,290.9306059909745,0.006380499980878085,316.79333362582184,0.001115799997933209,302.26364434664293
107,0.0006749000167474151,255.3570319061235,0.0006655000033788383,10688.016440908377,0.02149379998445511,245.5014526805035,0.024666800047270954,245.5014526805035,0.004857799969613552,277.2062532352734,0.0006258999928832054,272.96304593474474
108,0.00029070000164210796,200.51960071831888,0.00014169997302815318,5057.724739679549,0.013882900006137788,192.62307659219582,0.0053252000361680984,192.62307659219582,0.0018169000395573676,195.86565150226787,0.0003377000102773309,195.32108507084038
109,0.0008730000117793679,247.22415764656844,2.870004391297698e-05,782.7255259322372,0.030212600016966462,223.04439145120594,0.038063199957832694,223.04439145120594,0.00487729994347319,248.5044160282053,0.0005788999842479825,255.40136810464398
110,0.0007410999969579279,350.58366664735934,0.00011139997513964772,4251.15280980008,0.029207499988842756,327.5148972787054,0.049432900035753846,327.5148972787054,0.00961720000486821,367.6828233861733,0.0008160000434145331,338.31685627102695
111,0.0009515999699942768,396.13653654412775,7.419998291879892e-05,1960.2843580235642,0.055993299989495426,362.18410568460314,0.025862299953587353,362.18410568460314,0.015755800006445497,407.98013422814626,0.0013450999977067113,412.8215357165662
112,0.001049600017722696,449.27688007909325,0.00014710001414641738,5082.22845193856,0.03605519997654483,416.40108892311395,0.20203200000105426,416.40108892311395,0.023196400026790798,465.9165216286064,0.0010369999799877405,446.9516675946326
113,0.0011411000159569085,290.75179025662675,0.0003803999861702323,7860.563172651047,0.03353139996761456,270.5251553881247,0.05987870000535622,270.5251553881247,0.0077606000122614205,281.1604751510189,0.0011187999625690281,273.89018563925566
114,0.0014594999956898391,442.09433931574864,0.0003556999727152288,6878.134893191723,0.05362640001112595,425.7048967015652,0.1763261000160128,425.7048967015652,0.022086900018621236,448.8442959573617,0.0014689000090584159,446.741966525876
115,0.000895200006198138,184.18444129080603,3.9700011257082224e-05,841.4480805103476,0.032932300004176795,173.79217919129283,0.02569989999756217,173.79217919129283,0.0023456999915651977,178.77723025044907,0.0009418000117875636,187.52177424320433
116,0.0005796999903395772,161.81521547673037,0.0005579999997280538,7938.1569426449005,0.024780200037639588,155.37181450869036,0.01279810001142323,155.37181450869036,0.001401200017426163,162.38993695760107,0.0005044999998062849,159.57134006055932
117,0.0008570000063627958,344.4389531178929,0.00022649997845292091,5917.626320298013,0.042331499978899956,330.9987372372376,0.05714859999716282,330.9987372372376,0.013305299973580986,350.671483876872,0.0009525999776087701,343.27171750843854
118,0.0007764999754726887,236.44595374290103,0.00013070000568404794,4140.496165536374,0.03638479998335242,217.58614373259695,0.01487239997368306,217.58614373259695,0.0036837999941781163,243.57440379580282,0.0006902000168338418,247.53378271280008
119,6.699992809444666e-06,32.90174244504699,0.00017279997700825334,5896.465347214956,0.0005237000295892358,30.69180601295413,0.00042859994573518634,30.69180601295413,1.999997766688466e-05,30.69180601295413,0.00010639999527484179,32.90174244504699
120,0.00121189997298643,321.55904643307537,0.00046640000073239207,7178.715528398486,0.027795500005595386,305.1324534369183,0.05606980004813522,305.1324534369183,0.011212500045076013,332.7011977656871,0.0008116000099107623,336.1542633028986
121,0.0007679000264033675,261.65698357848305,0.00039709999691694975,8939.324040146028,0.02736369997728616,239.22546940338577,0.01921370002673939,239.22546940338577,0.01083660003496334,259.3584821315636,0.0005883999983780086,255.8154591636951
122,0.00020379998022690415,130.26837186261548,0.0006232000305317342,10522.877298657973,0.007897500006947666,111.53513325207756,0.0017993999645113945,111.53513325207756,0.0004313999670557678,126.04275112461586,0.00029200001154094934,125.32878208716336
123,0.0009067999781109393,380.17486141743217,0.0007602999685332179,4836.431897110001,0.03522990003693849,370.89147596040164,0.039553600014187396,370.89147596040164,0.015867500042077154,384.52009121665543,0.02457270002923906,-1
124,0.0006688999710604548,294.0971100410725,0.0006627000402659178,10665.084563916776,0.028182700043544173,280.3535169229265,0.031975199992302805,280.3535169229265,0.004677699995227158,293.11006945325806,0.0006373000214807689,300.4502279212859
125,0.0002734000445343554,165.00625495537486,0.00044979999074712396,10556.21025251404,0.014360999979544431,156.79485571405533,0.004438599979039282,156.79485571405533,0.0009114999556913972,164.95339826141972,0.00033360003726556897,172.63265900945228
126,0.000894600001629442,350.50471816108694,0.0003195000463165343,5706.905133793209,0.03754559997469187,335.8834369467817,0.05264420004095882,335.8834369467817,0.011098099988885224,359.76798124887847,0.07322720001684502,-1
127,0.0008429000154137611,355.31905277792265,0.0005975999520160258,11410.440096618626,0.036187399993650615,326.04261238942144,0.09962430002633482,326.04261238942144,0.01148390001617372,355.24637437746316,0.0008149999775923789,348.58960598245403
128,0.000457499991171062,317.5011542020338,4.279997665435076e-05,1644.3878105165063,0.01873159996466711,282.5554878053579,0.024369799997657537,282.5554878053579,0.0058043000171892345,327.00095886837937,0.0006305000279098749,326.87668769665936
129,0.00038459995994344354,231.97794181489385,0.00016149994917213917,5325.047410039637,0.01996010000584647,230.08541139231588,0.011812100012321025,230.08541139231588,0.001942100003361702,231.97794181489385,0.00045739999040961266,235.64446336870196
130,0.0005663000047206879,332.1532482556644,0.00020020001102238894,6002.483177313368,0.023935000004712492,318.3891603205798,0.043414600018877536,318.3891603205798,0.010180599987506866,330.63331041085223,0.0007835999713279307,333.54270207842427
131,0.0005237999721430242,258.3777962492907,6.740004755556583e-05,2793.0345264205225,0.020565200014971197,245.0396426830458,0.022174599987920374,245.0396426830458,0.007398499990813434,263.3960810570727,0.0008219000301323831,255.77642665132817
132,0.0004886999959126115,235.80409226909222,0.00014150002971291542,3301.2978782439754,0.023899500025436282,218.55942832542468,0.02748679998330772,218.55942832542468,0.005784299981314689,238.86484162379682,0.00055720005184412,236.1227969609024
133,0.0006199000054039061,342.40322747431674,0.0005531000206246972,10083.498566150201,0.02602739998837933,319.4309731800793,0.0675957000348717,319.4309731800793,0.006041000015102327,332.5336775366142,0.0008968000183813274,335.8907974856329
134,5.099980626255274e-06,8.246211251235321,0.000325299974065274,8531.759517719409,0.0005609000218100846,8.246211251235321,0.00028190005104988813,8.246211251235321,8.499948307871819e-06,8.246211251235321,8.620001608505845e-05,8.246211251235321
135,0.000916499993763864,477.72226192485766,0.00035930000012740493,9228.314810239597,0.03647230000933632,439.01094147802127,0.048973600030876696,439.01094147802127,0.01701319997664541,467.8953254097149,0.0008762999786995351,459.94360466803084
136,0.0017163000302389264,338.17352199211155,0.000534099992364645,8595.889687810752,0.056297399976756424,327.5977680786858,0.14511049998691306,327.5977680786858,0.01626360003137961,352.04875324502547,0.0014293999993242323,386.23303121364
137,0.0009548999951221049,217.81636732781675,0.000401899975258857,6874.726848649277,0.03429879999021068,206.39389086546117,0.01820310001494363,206.39389086546117,0.00661089998902753,212.71331078734121,0.0005874999915249646,227.985574291148
138,0.0024846000014804304,380.8113766585798,0.00023330003023147583,4712.099379581786,0.05762969999341294,344.09287436888854,0.08221839996986091,344.09287436888854,0.020554899994749576,355.92779496427545,0.028081800031941384,-1
139,0.001241799967829138,348.04394177484374,0.00015249999705702066,4721.431057612386,0.04125280003063381,281.8110011425354,0.0984046999947168,281.8110011425354,0.012496299983467907,325.07693273826544,0.0007665000157430768,308.53103174565257
140,0.0010538999922573566,192.84483420271383,0.0009349000174552202,8061.342324448957,0.0281414000201039,186.3657151238087,0.007592900015879422,186.3657151238087,0.0035241000005044043,196.67331765325844,0.05129430000670254,-1
141,0.0011086000013165176,291.13996172774443,0.0004220000118948519,10120.574232984874,0.04380669997772202,272.6434475907772,0.013869399961549789,272.6434475907772,0.008733100024983287,290.825771615052,0.0006114000570960343,289.1801578408479
142,0.00027190003311261535,162.8050103044536,6.009999196976423e-05,2167.776841836298,0.01412999996682629,160.0180965522726,0.00550709996605292,160.0180965522726,0.0018709999858401716,168.27540219702692,0.00038899999344721437,170.8227082252758
143,0.0014007000136189163,454.3332955421794,0.0006081000319682062,10662.578213385243,0.05350810004165396,422.4190182717269,0.07513940002536401,422.4190182717269,0.015270199975930154,454.1862695972139,0.0014615000109188259,436.38783948911896
144,0.0008882000111043453,438.8297862872228,0.0005676000146195292,11422.254678767491,0.0347555999760516,416.2398922788863,0.10857139999279752,416.2398922788863,0.01600699999835342,433.5911285725729,0.0009954999550245702,459.9732946783618
145,0.0005681999609805644,234.54063978852474,0.0004059000057168305,8848.519076476698,0.02670729998499155,205.81815323225425,0.007962899981066585,205.81815323225425,0.00472339999396354,214.77392198949576,0.0009901999728754163,233.93752972026428
146,0.00039739999920129776,218.32288047402426,0.0004284000024199486,11339.67784709418,0.02079579996643588,211.23582006552795,0.012996800011023879,211.23582006552795,0.002378600009251386,235.24715853580793,0.0005182999884709716,221.2100774880352
147,0.00022900005569681525,133.60288397139283,4.1199964471161366e-05,1312.1346584988971,0.010428800014778972,133.60288397139283,0.005537299963179976,133.60288397139283,0.0005596000119112432,133.60288397139283,0.0002610000083222985,133.60288397139283
