Algorithm,Time (ms),Cost
greedy,0.9611999994376674,402.9450091076512
bfs,0.060699996538460255,108.62251621699072
dfs,0.6652999873040244,7802.232865988031
dijkstras,3.6280999920563772,108.62251621699072
aStar,2.2047000093152747,108.62251621699072
bidirectional,0.14969999028835446,109.95732017698425
greedy,0.20759999461006373,108.62251621699072
bfs,1.2019999994663522,425.20451202751957
dfs,0.5345000099623576,9840.007512503726
dijkstras,37.71200000483077,374.633699358647
aStar,43.57280000112951,374.633699358647
bidirectional,14.489199995296076,419.2280446793766
greedy,0.9870000067166984,408.8936698450217
bfs,0.3243999963160604,224.723735029022
dfs,0.5086000019218773,10241.796037412003
dijkstras,13.800499989883974,217.47333416950602
aStar,11.967099999310449,217.47333416950602
bidirectional,3.657200009911321,229.14509467704818
greedy,0.441100011812523,237.2832834162264
bfs,0.5625000048894435,277.8779771320126
dfs,0.10309999925084412,4151.637177657248
dijkstras,16.357699991203845,272.9979191161505
aStar,9.177999992971309,272.9979191161505
bidirectional,3.7493999989237636,289.18501423279196
greedy,0.4928999987896532,291.4092640737881
bfs,0.647299995762296,306.8319763831208
dfs,0.0923999905353412,3290.925244133371
dijkstras,28.653399989707395,282.5004521858131
aStar,47.577999997884035,282.5004521858131
bidirectional,11.495700004161336,301.5301730172364
greedy,0.6838000117568299,309.1571874675496
bfs,0.337799996486865,188.33247265003862
dfs,0.1900000061141327,7240.665470581157
dijkstras,18.961199995828792,182.6569866893815
aStar,4.161300006671809,182.6569866893815
bidirectional,2.1126000065123662,188.33247265003862
greedy,0.33999999868683517,183.81918270241755
bfs,0.35349999961908907,214.34753168507137
dfs,0.5308000108925626,11432.382909627097
dijkstras,13.697000002139248,191.21211282337433
aStar,10.313799997675233,191.21211282337433
bidirectional,3.03140000323765,232.8163968577426
greedy,0.4042999935336411,213.14663041065947
bfs,0.03670000296551734,70.88924522928721
dfs,0.1939999929163605,6631.939313109684
dijkstras,1.9450999971013516,62.60303184241977
aStar,0.7462999928975478,62.60303184241977
bidirectional,0.04189999890513718,70.88924522928721
greedy,0.16759999562054873,62.60303184241977
bfs,0.6570999976247549,296.1818900323637
dfs,0.16229999891947955,4511.102437975513
dijkstras,31.08399998745881,279.5710672494156
aStar,26.538499994785525,279.5710672494156
bidirectional,7.545200001914054,303.07467504103437
greedy,1.0467999964021146,301.0757556008234
bfs,0.3963000053772703,134.30905788635235
dfs,0.4182999982731417,8873.599263246499
dijkstras,9.817400001338683,125.37991711878075
aStar,9.447899996303022,125.37991711878075
bidirectional,0.9552999981679022,142.50382652343058
greedy,0.4797000001417473,131.58182030407187
bfs,0.6645999965257943,283.51239730270333
dfs,0.15919998986646533,4912.860088540119
dijkstras,28.334700007690117,256.39075489387767
aStar,23.703099999693222,256.39075489387767
bidirectional,5.679599998984486,276.1642260444513
greedy,0.7384999917121604,306.54301672664735
bfs,0.16700000560376793,122.8573263578245
dfs,0.005399997462518513,151.27719474956953
dijkstras,7.3493000090820715,103.99879267524778
aStar,3.550499997800216,103.99879267524778
bidirectional,0.6884000031277537,117.07092087963267
greedy,0.2499999973224476,109.3155682957761
bfs,0.8736999880056828,350.47186820686176
dfs,0.10409999231342226,4021.289446918764
dijkstras,35.82230000756681,306.33968403021873
aStar,23.374100012006238,306.33968403021873
bidirectional,9.420600006706081,339.37254903182986
greedy,0.716199996531941,357.6907274518873
bfs,0.4811999970115721,263.55754282089606
dfs,0.21670000569429249,7641.324678530472
dijkstras,19.435199996223673,238.2214638820473
aStar,12.374800004181452,238.2214638820473
bidirectional,6.352399999741465,258.42446301922155
greedy,0.6382999999914318,261.08077404205073
bfs,0.715299989678897,284.25310469106654
dfs,0.5335000023478642,10654.947674475347
dijkstras,32.41600000183098,251.67426178585305
aStar,27.590600002440624,251.67426178585305
bidirectional,5.325499994796701,283.4985240756899
greedy,0.6950999959371984,270.2526409413674
bfs,0.7232000061776489,346.7796073913767
dfs,0.8832000021357089,8776.983053628624
dijkstras,29.906499999924563,324.9552697529095
aStar,57.28629999794066,324.9552697529095
bidirectional,8.957400001236238,332.33925294232256
greedy,15.329700006986968,-1
bfs,0.23839999630581588,124.26353154101591
dfs,0.3338999958941713,9463.714160334197
dijkstras,14.517900010105222,119.68917163234374
aStar,7.238799997139722,119.68917163234374
bidirectional,0.8439999946858734,124.45759269134464
greedy,0.3794999938691035,129.27267454185292
bfs,0.4822999908355996,257.7185756595823
dfs,0.09519999730400741,3824.8870234664932
dijkstras,24.9859000032302,257.7185756595823
aStar,15.870699993683957,257.7185756595823
bidirectional,3.930000006221235,257.71857565958237
greedy,0.484200005303137,257.7185756595823
bfs,0.12719999358523637,119.81651442975614
dfs,0.023900007363408804,919.7871496187555
dijkstras,4.851999998209067,109.15601226642535
aStar,2.970200002891943,109.15601226642535
bidirectional,0.40559998888056725,122.13515507570816
greedy,0.2952999930130318,115.30763081662934
bfs,0.48579998838249594,200.38533015294382
dfs,0.05979998968541622,2529.9254466598236
dijkstras,24.91089999966789,179.36668154343744
aStar,9.451100006117485,179.36668154343744
bidirectional,2.1363999985624105,203.90251057043065
greedy,0.49050000961869955,189.5430274247333
bfs,0.717100003384985,341.8529808476427
dfs,1.0405999928480014,11073.21492056254
dijkstras,41.834000003291294,317.2016115667574
aStar,27.186300008906983,317.2016115667574
bidirectional,13.079199998173863,333.73485672262774
greedy,1.0748000058811158,332.80048790393244
bfs,0.5344000092009082,224.99127396206808
dfs,0.4293999954825267,8624.485185296571
dijkstras,21.05680000386201,217.46750236862727
aStar,12.548900005640462,217.46750236862727
bidirectional,4.157000003033318,233.29411446579115
greedy,0.774300002376549,224.38850797104575
bfs,0.265499998931773,148.92334807853067
dfs,0.400500008254312,11722.319030978293
dijkstras,15.974300011293963,143.5110125353695
aStar,2.691599991521798,143.5110125353695
bidirectional,1.1653999972622842,148.92334807853067
greedy,0.3460000007180497,151.17977264632773
bfs,0.35880001087207347,172.2996332796396
dfs,0.5978999979561195,11842.021149874286
dijkstras,20.41869999084156,172.2996332796396
aStar,7.4370000074850395,172.2996332796396
bidirectional,1.4586000033887103,176.13556913180003
greedy,0.3281999961473048,172.50545714735014
bfs,0.2628999936860055,177.17026707658042
dfs,0.030800001695752144,1184.6233151802253
dijkstras,13.194300001487136,154.90194927411622
aStar,4.2905000009341165,154.90194927411622
bidirectional,1.8131999968318269,186.76349087432274
greedy,0.3056999994441867,173.90867146376388
bfs,0.7286999898497015,266.7287171496395
dfs,0.9692000021459535,11140.946424596095
dijkstras,23.817900000722148,210.60317099614724
aStar,11.767000003601424,210.60317099614724
bidirectional,4.2821999959414825,239.4376279247314
greedy,0.5608999927062541,230.98891532958024
bfs,0.15690000145696104,180.31627696482676
dfs,0.3235000040149316,9388.733313028222
dijkstras,9.340499993413687,172.04545881623102
aStar,4.995100011001341,172.04545881623102
bidirectional,1.3545999972848222,182.20327281378644
greedy,0.4360000020824373,179.00753171314636
bfs,0.25570001162122935,151.73165550467616
dfs,0.3828000044450164,9652.241621854806
dijkstras,12.470100002246909,133.91289298826734
aStar,3.8477999914903194,133.91289298826734
bidirectional,0.8598999993409961,137.97045622577375
greedy,0.2958999975817278,135.95879392482257
bfs,0.30109999352134764,202.89971976896783
dfs,0.302100001135841,8547.295234747045
dijkstras,13.330600006156601,196.5460879698805
aStar,5.1955999952042475,196.5460879698805
bidirectional,5.002200006856583,208.3479418331529
greedy,0.48240000614896417,232.53585994930987
bfs,1.003500001388602,458.0418443336506
dfs,0.27639999461825937,8071.440956279646
dijkstras,37.31550001248252,424.05790252174575
aStar,162.09990000061225,424.05790252174575
bidirectional,13.408499988145195,459.6890352191467
greedy,0.9587999957147986,449.1106670119203
bfs,0.5568999913521111,252.38665620239527
dfs,0.04990000161342323,1955.5033965964312
dijkstras,26.119899994228035,232.95042131364906
aStar,29.502699995646253,232.95042131364906
bidirectional,5.90270000975579,245.81284823571715
greedy,0.4895000020042062,269.6957518520781
bfs,0.2720000047702342,170.28482036324925
dfs,0.5164999893167987,10173.821739532168
dijkstras,14.875799999572337,148.48357242172466
aStar,6.633800003328361,148.48357242172466
bidirectional,1.1057999945478514,171.19268024585182
greedy,0.4638999962480739,157.22218616295984
bfs,0.1385000068694353,119.37359717579184
dfs,0.3924999909941107,11139.738027502393
dijkstras,9.01319998956751,114.65547244073719
aStar,3.7096000014571473,114.65547244073719
bidirectional,0.3437999985180795,121.82131294548545
greedy,0.3890999942086637,125.25704324572907
bfs,0.44350000098347664,248.4510362104174
dfs,0.10109999857377261,4257.891587438994
dijkstras,19.669799992698245,230.22236264144382
aStar,19.231600002967753,230.22236264144382
bidirectional,4.270999997970648,248.54095225048573
greedy,0.7212999917101115,249.52729843078046
bfs,0.14479999663308263,114.7943219936025
dfs,0.5210000090301037,12181.514352704631
dijkstras,6.755999987944961,92.44134985966984
aStar,2.226399999926798,92.44134985966984
bidirectional,0.32359999022446573,105.29594342258733
greedy,0.2769999991869554,98.63812548082797
bfs,0.2817999920807779,262.6584976440685
dfs,0.07920000643935055,2755.8663432040194
dijkstras,13.54189999983646,258.96906312066983
aStar,14.131300005828962,258.96906312066983
bidirectional,2.2692999918945134,268.9823648299304
greedy,23.319900006754324,-1
bfs,0.6473000103142112,175.3118375022523
dfs,0.8307999960379675,12194.832706287076
dijkstras,30.821399996057153,161.51696905427772
aStar,18.875900001148693,161.51696905427772
bidirectional,2.9947000002721325,178.28732923253384
greedy,0.743200012948364,173.43905617910457
bfs,0.4810000100405887,268.82347168669656
dfs,0.29549999453593045,7188.501821503058
dijkstras,20.27210000960622,240.61032826929062
aStar,31.263099997886457,240.61032826929062
bidirectional,5.593400012003258,274.80922070377255
greedy,0.7979000074556097,267.5171858126864
bfs,0.0973999995039776,122.4185106132322
dfs,0.6341999978758395,11707.996357168697
dijkstras,8.629100004327483,119.4018731921005
aStar,3.751399999600835,119.4018731921005
bidirectional,0.4960999940522015,127.26182346118529
greedy,0.38019999919924885,122.94071018011999
bfs,0.5724000075133517,183.03967951246125
dfs,0.1379000023007393,3536.5455222898345
dijkstras,27.32619999733288,158.4016973258355
aStar,7.793100012349896,158.4016973258355
bidirectional,1.850199987529777,167.35071507503645
greedy,0.5927000020164996,181.49676328800032
bfs,0.7909999985713512,263.9779320502702
dfs,0.24090000079013407,5549.7253547749915
dijkstras,28.897199998027645,227.64643607450026
aStar,18.497600001865067,227.64643607450026
bidirectional,7.9526000045007095,260.4953758023565
greedy,0.8047999872360379,244.6332241491645
bfs,0.08949999755714089,99.07308210219944
dfs,0.5763999943155795,10784.969830962367
dijkstras,9.379499999340624,99.07308210219944
aStar,1.8740999948931858,99.07308210219944
bidirectional,0.2066000015474856,99.07308210219944
greedy,0.1728000061120838,99.07308210219944
bfs,0.48160000005736947,264.019507602739
dfs,0.5804999964311719,11092.857282188736
dijkstras,26.308300002710894,260.43886894124296
aStar,30.960400006733835,260.43886894124296
bidirectional,8.351600001333281,263.19208146412075
greedy,0.8677000005263835,268.67987268784583
bfs,0.15090001397766173,153.09248246203424
dfs,0.06819999543949962,2428.2104630368144
dijkstras,6.479599993326701,134.1963771687374
aStar,3.7717999948654324,134.1963771687374
bidirectional,0.7512000011047348,153.09248246203424
greedy,32.57930000836495,-1
bfs,0.03340000694151968,71.88531628571164
dfs,0.3601000062189996,7820.280478961805
dijkstras,4.2314000020269305,66.40863502036133
aStar,1.8131999968318269,66.40863502036133
bidirectional,0.10799999290611595,66.71336467019444
greedy,0.18259999342262745,67.48142921464094
bfs,0.1981999957934022,123.31745446808506
dfs,0.9552999981679022,12303.742961752083
dijkstras,12.76990000042133,108.64645329294102
aStar,3.647699995781295,108.64645329294102
bidirectional,0.5654999986290932,130.4963743882421
greedy,0.4268999909982085,129.86780012227592
bfs,0.6635000027017668,204.06423470902755
dfs,0.28870000096503645,6834.718657818024
dijkstras,41.88129999965895,203.10150253723046
aStar,21.890000003622845,203.10150253723046
bidirectional,2.5726000021677464,206.99843979094842
greedy,0.8024999988265336,223.34351195249477
bfs,0.21639998885802925,187.22638276577482
dfs,0.025999994250014424,1020.9693897412428
dijkstras,12.209799999254756,181.9784080004544
aStar,6.820700000389479,181.9784080004544
bidirectional,0.7097999914549291,187.88491908192452
greedy,0.414399997680448,195.21194604254623
bfs,0.12280000373721123,121.51417118155875
dfs,0.2838000073097646,8768.214437201419
dijkstras,6.480500000179745,117.13049877380189
aStar,5.648299993481487,117.13049877380189
bidirectional,0.4178000090178102,128.58736039036714
greedy,0.26760000037029386,122.07591415032817
bfs,0.8106000022962689,338.9776327781141
dfs,0.14699999883305281,5615.828785260693
dijkstras,33.47729999222793,326.21108891296655
aStar,93.72079999593552,326.21108891296655
bidirectional,10.828700003912672,337.4258190745333
greedy,0.7197000086307526,348.1503457982587
bfs,0.2888000017264858,177.69896234499828
dfs,0.35570000181905925,8960.826829780593
dijkstras,13.219200001913123,166.19082907399638
aStar,12.299599999096245,166.19082907399638
bidirectional,1.4104000001680106,185.94814342127378
greedy,0.36839999665971845,175.50908781046672
bfs,0.3670999867608771,231.14575108055664
dfs,0.1782000035746023,6316.94221986427
dijkstras,16.204100000322796,214.1006766175341
aStar,17.326200002571568,214.1006766175341
bidirectional,3.0189999961294234,231.44506098612894
greedy,21.49640000425279,-1
bfs,1.901499999803491,451.487854564917
dfs,0.17559999832883477,3647.9033814685477
dijkstras,39.74539999035187,437.8104155345489
aStar,154.10200000042096,437.8104155345489
bidirectional,17.966799990972504,458.4053282059674
greedy,44.60559999279212,-1
bfs,0.5783000087831169,197.36735127588415
dfs,0.46040001325309277,11464.996272028182
dijkstras,26.085699995746836,168.4267168312733
aStar,7.0620000042254105,168.4267168312733
bidirectional,3.517899996950291,201.63433279601026
greedy,0.8481999975629151,172.76747358057833
bfs,1.1577000113902614,428.19018391919866
dfs,0.44269999489188194,10280.029924998349
dijkstras,37.18959999969229,406.54515072488863
aStar,82.7244999964023,406.54515072488863
bidirectional,13.481700007105246,443.14355248421003
greedy,32.19280000485014,-1
bfs,0.12309999146964401,103.91559576818068
dfs,0.5034000059822574,7036.375943147158
dijkstras,6.063599998014979,99.25159391635361
aStar,1.9533000013325363,99.25159391635361
bidirectional,0.19530000281520188,105.65444452818255
greedy,0.2015999925788492,101.37357697360997
bfs,0.3200000064680353,270.57685527378135
dfs,0.03190001007169485,1303.6055209236508
dijkstras,16.794700000900775,252.99259808833864
aStar,19.405200000619516,252.99259808833864
bidirectional,3.2216999970842153,267.70401723985765
greedy,0.6205999961821362,276.192169022883
bfs,0.45009999303147197,266.0237537775329
dfs,0.2440999960526824,7252.999392703322
dijkstras,21.98980000684969,246.94220039026783
aStar,13.198600005125627,246.94220039026783
bidirectional,2.6685999910114333,252.47904486602715
greedy,0.5555000097956508,267.79914826957065
bfs,0.975200004177168,423.9510125160379
dfs,0.1503000094089657,5989.349688193081
dijkstras,34.9139999889303,404.92299571902623
aStar,100.08629999356344,404.92299571902623
bidirectional,16.413199991802685,422.1423302271866
greedy,1.4739999896846712,431.075388987941
bfs,0.3561000048648566,173.9152720281263
dfs,0.14059999375604093,3202.2706034187904
dijkstras,16.48090001253877,158.06828599698818
aStar,10.86100000247825,158.06828599698818
bidirectional,2.6074000052176416,159.52196119876024
greedy,0.7928999984869733,171.68164969345233
bfs,0.031200004741549492,64.4117409724128
dfs,0.6942000036360696,12574.5213333433
dijkstras,2.345799992326647,53.55104195780337
aStar,1.0990000009769574,53.55104195780337
bidirectional,0.047900000936351717,64.49496393447987
greedy,0.25689999165479094,56.72924274168649
bfs,0.4065999964950606,177.1387505540567
dfs,0.6338000093819574,13291.236954001239
dijkstras,19.75510000193026,157.62506763806064
aStar,10.491200009710155,157.62506763806064
bidirectional,1.3927999971201643,184.19795154051934
greedy,0.4535000043688342,172.70350912050117
bfs,0.3938000008929521,261.9954439247583
dfs,0.7356999994954094,10546.517929443764
dijkstras,17.076900010579266,250.50942959598433
aStar,38.455900008557364,250.50942959598433
bidirectional,5.5238000059034675,263.6867461498692
greedy,0.589400005992502,254.43633296289022
bfs,0.3738999948836863,271.34619905968185
dfs,0.027999994927085936,1319.0207471771264
dijkstras,17.226099997060373,265.6170465000751
aStar,32.671599998138845,265.6170465000751
bidirectional,5.497600010130554,276.4092876199017
greedy,0.6248999998206273,275.3899066262289
bfs,0.47339999582618475,187.05672985106617
dfs,0.1250000059371814,3789.04516643577
dijkstras,16.73319999827072,162.34514483989147
aStar,8.311700003105216,162.34514483989147
bidirectional,2.091000002110377,184.52332090178197
greedy,0.4167000006418675,173.32810988206884
bfs,0.8021999965421855,435.04685337885996
dfs,0.21290000586304814,7181.76039685129
dijkstras,32.867000001715496,396.600884489641
aStar,18.924100004369393,396.600884489641
bidirectional,14.386599999852479,433.94417977421057
greedy,61.456199997337535,-1
bfs,0.3918000002158806,328.0997670696166
dfs,0.44239999260753393,12266.081342908501
dijkstras,19.90299999306444,294.2377274742086
aStar,31.280299997888505,294.2377274742086
bidirectional,3.369300000485964,312.6323490693534
greedy,49.02829999628011,-1
bfs,0.14039999223314226,60.89724071126721
dfs,1.1220000014873222,12520.36950217295
dijkstras,5.240099999355152,59.92761223798226
aStar,1.3987999991513789,59.92761223798226
bidirectional,0.07359999290201813,60.89724071126721
greedy,0.2035000070463866,59.92761223798226
bfs,1.2266000121599063,382.98081211835813
dfs,0.7038999901851639,7978.853294316942
dijkstras,35.26189998956397,359.2628149722963
aStar,70.39380000787787,359.2628149722963
bidirectional,12.258000002475455,388.63239490362736
greedy,0.855200007208623,376.9124016781217
bfs,0.9357999952044338,432.7652395729831
dfs,0.02409999433439225,993.2853483207663
dijkstras,37.142999994102865,407.4767848910759
aStar,173.78519999329,407.4767848910759
bidirectional,24.820999999064952,436.96394289730165
greedy,1.2025000032735988,443.0965502066979
bfs,0.21519999427255243,165.46792319158544
dfs,0.03999999898951501,1357.6469680688333
dijkstras,6.998800003202632,156.29778379735274
aStar,8.342500004800968,156.29778379735274
bidirectional,0.7953000022098422,175.4956815473553
greedy,0.33910000638570637,187.94704408999212
bfs,0.7237999961944297,221.39333586729435
dfs,0.12919999426230788,3980.2810692878656
dijkstras,29.318399989278987,211.91422174972305
aStar,11.833800002932549,211.91422174972305
bidirectional,4.470400002901442,233.7103362865943
greedy,0.5763999943155795,253.89137744561677
bfs,0.021899992134422064,57.37298851996857
dfs,0.0042000028770416975,80.71046208913323
dijkstras,1.3245000009192154,56.1673865885065
aStar,0.6351999909384176,56.1673865885065
bidirectional,0.07100000220816582,56.1673865885065
greedy,0.13350001245271415,57.37298851996857
bfs,0.10869999823626131,117.51304414280423
dfs,0.04619998799171299,1759.5567292286635
dijkstras,7.491900003515184,115.88116598949482
aStar,4.170799991698004,115.88116598949482
bidirectional,0.27189998945686966,117.51304414280423
greedy,0.2753000007942319,118.88753627182112
bfs,0.7951000006869435,274.78496114800294
dfs,0.13330001092981547,5060.439881970955
dijkstras,33.99409999838099,260.9275543776816
aStar,31.691200012573972,260.9275543776816
bidirectional,7.40869999572169,281.661347288019
greedy,29.14529999543447,-1
bfs,0.6686999986413866,322.57601808159353
dfs,0.2882999979192391,7844.8431374819265
dijkstras,37.293599991244264,293.85337492212096
aStar,52.530999993905425,293.85337492212096
bidirectional,14.896199994836934,328.8966466768083
greedy,0.9499000007053837,302.12870054406227
bfs,0.4329999937908724,160.049680109327
dfs,0.0999999901978299,3122.211068988857
dijkstras,20.458200000575744,148.71294515648518
aStar,8.173399997758679,148.71294515648518
bidirectional,0.8749999979045242,150.3094409945539
greedy,0.47709999489597976,153.84191957176486
bfs,0.9129999962169677,399.4131917248254
dfs,0.2877999941119924,8781.738497322296
dijkstras,39.90360000170767,375.0981700344884
aStar,36.03780000412371,375.0981700344884
bidirectional,14.263599994592369,395.6902838867928
greedy,0.9791000047698617,401.1027146995341
bfs,0.9472000092500821,329.35665733829626
dfs,0.5690999969374388,10777.684579703347
dijkstras,32.67230000346899,307.8864300831227
aStar,22.43389999784995,307.8864300831227
bidirectional,12.470600006054156,331.5791834291472
greedy,0.9473999962210655,324.40317828931927
bfs,0.5682999908458441,152.13748845897587
dfs,0.9434999956283718,8469.112140270476
dijkstras,14.161699989927001,125.0245165724413
aStar,7.987799996044487,125.0245165724413
bidirectional,1.3951000000815839,137.15603992530654
greedy,0.4528999998001382,130.44881016335268
bfs,0.5671999970218167,310.15060876699147
dfs,0.3777000092668459,8290.118022468683
dijkstras,23.979099991265684,291.23808372771026
aStar,30.25589999742806,291.23808372771026
bidirectional,6.9441999949049205,311.6108373353156
greedy,0.8643999899504706,316.80189276649685
bfs,0.3566000086721033,260.8580967360487
dfs,0.018399994587525725,657.2184656171161
dijkstras,14.445199994952418,227.6903725743532
aStar,6.81760000588838,227.6903725743532
bidirectional,2.710699991439469,250.6870861867429
greedy,0.5406000127550215,242.894685102002
bfs,0.13299999409355223,108.59343228793804
dfs,0.11640001321211457,4200.22252960153
dijkstras,10.290899997926317,107.58773541336892
aStar,5.639599999994971,107.58773541336892
bidirectional,0.5839000077685341,108.59343228793804
greedy,0.40699999954085797,107.58773541336892
bfs,0.18309999722987413,125.21133141619201
dfs,0.5409000004874542,10694.565374110163
dijkstras,10.78830000187736,121.62781566612298
aStar,7.119600006262772,121.62781566612298
bidirectional,0.8834000036586076,123.0195296370989
greedy,0.3606999962357804,123.0195296370989
bfs,1.2501000019256026,365.3869713323087
dfs,0.13390000094659626,3584.0922217558846
dijkstras,52.72110000078101,339.49473561262255
aStar,20.79359999333974,339.49473561262255
bidirectional,12.376099999528378,381.4250281348059
greedy,0.8578000124543905,369.0546157022268
bfs,0.6468000065069646,399.49804268195135
dfs,0.5492000054800883,11925.03880637782
dijkstras,28.467899988754652,368.4952480635672
aStar,52.15800000587478,368.4952480635672
bidirectional,6.151900000986643,393.19169373177857
greedy,1.0413999989395961,383.6905502479639
bfs,0.789400000940077,231.08951148201672
dfs,0.5806999979540706,11703.833629752111
dijkstras,25.037999992491677,209.75786462134556
aStar,8.028600001125596,209.75786462134556
bidirectional,3.183799999533221,223.85568345097704
greedy,24.085199998808093,-1
bfs,1.2245999969309196,290.42552482836317
dfs,0.7236000092234462,10260.01812690235
dijkstras,43.6104999971576,261.0339994283909
aStar,36.87309999077115,261.0339994283909
bidirectional,7.505999994464219,272.545785822151
greedy,0.6625999958487228,291.79285219446297
bfs,0.06299999949987978,82.20829864418498
dfs,0.01610000617802143,580.0016014813849
dijkstras,2.987799991387874,73.98619097306899
aStar,0.9089000086532906,73.98619097306899
bidirectional,0.12509999214671552,80.03738574964974
greedy,0.20300000323913991,73.98619097306899
bfs,0.9314000053564087,557.0173024769543
dfs,0.6737999938195571,6707.345931123729
dijkstras,39.42139999708161,534.7803324260702
aStar,152.00289999484085,534.7803324260702
bidirectional,15.691200009314343,552.8410210327115
greedy,1.2006000033579767,597.2539922105144
bfs,0.35859999479725957,255.192936634251
dfs,0.044599990360438824,1703.195954510636
dijkstras,15.416599999298342,231.4487389090675
aStar,22.315100010018796,231.4487389090675
bidirectional,6.913699995493516,247.7457815672479
greedy,0.567299997783266,238.16912863093108
bfs,0.6248999998206273,272.51389623114756
dfs,0.821399997221306,10904.843515747745
dijkstras,43.482299995957874,262.06095483158015
aStar,23.516999994171783,262.06095483158015
bidirectional,6.76210000528954,275.9440045063257
greedy,0.6526999932248145,271.1247593604134
bfs,0.48889999743551016,256.8270526021196
dfs,0.5228999943938106,10275.213160949235
dijkstras,20.285899998270907,238.1912718594497
aStar,20.796099997824058,238.1912718594497
bidirectional,4.90410000202246,256.59596862572647
greedy,0.5918999959249049,257.2989146409509
bfs,0.16840000171214342,157.8025085962653
dfs,0.055800002883188426,1868.6389226161361
dijkstras,7.425400006468408,147.74991362356067
aStar,9.248899994418025,147.74991362356067
bidirectional,0.4988000000594184,156.57576852767426
greedy,0.37930000689812005,157.79931050803808
bfs,0.5041999975219369,193.44505665368442
dfs,0.8037999941734597,8363.132827206322
dijkstras,17.518699998618104,189.81642609760544
aStar,8.269199999631383,189.81642609760544
bidirectional,5.919599992921576,203.79451012813172
greedy,0.7213000062620267,199.8468321626865
bfs,0.029000002541579306,43.2843910937268
dfs,0.6348999886540696,11617.350413027645
dijkstras,1.651700004003942,43.2843910937268
aStar,0.4273999948054552,43.2843910937268
bidirectional,0.020799998310394585,47.06335942678529
greedy,0.1275000104214996,43.2843910937268
bfs,1.150200012489222,404.42595094291835
dfs,0.08579999848734587,1666.1325929287327
dijkstras,42.83620000933297,360.06890166234484
aStar,49.68540000845678,360.06890166234484
bidirectional,12.80840000254102,396.138398500511
greedy,0.8871000027284026,378.09781235364255
bfs,0.1770000089891255,100.70476679711423
dfs,0.5092000064905733,11601.581530805455
dijkstras,7.4508999969111755,92.88433467657421
aStar,3.016799993929453,92.88433467657421
bidirectional,0.32380000629927963,93.65162250850332
greedy,0.301799998851493,101.24482504899042
bfs,0.570399992284365,289.1031320432192
dfs,0.10089999705087394,3813.5127802296734
dijkstras,26.073400003951974,263.8439177815836
aStar,32.8179999924032,263.8439177815836
bidirectional,4.564000002574176,280.63006677217845
greedy,0.6233000021893531,282.03700680708533
bfs,0.6037999992258847,224.06484067693293
dfs,0.09780000254977494,3724.5401770746043
dijkstras,30.431000006501563,212.79205055488714
aStar,18.396600004052743,212.79205055488714
bidirectional,3.139199994620867,224.5143301856319
greedy,0.5553000082727522,234.23981952970072
bfs,0.44889999844599515,263.7096938884352
dfs,0.5425999988801777,9070.92539836588
dijkstras,29.370999996899627,245.01998258196002
aStar,20.073899999260902,245.01998258196002
bidirectional,7.567499997094274,270.0897107844078
greedy,0.5838999932166189,261.8406535359834
bfs,0.8346999966306612,376.4415806314303
dfs,0.15259999781847,4512.836342280554
dijkstras,29.71350000007078,333.11231476217006
aStar,20.023900011437945,333.11231476217006
bidirectional,7.712199992965907,352.43702753703184
greedy,0.8757000032346696,350.7417768815494
bfs,0.27850001060869545,166.7296761313133
dfs,0.5362000083550811,9633.30030931876
dijkstras,10.852599996724166,147.3593486162695
aStar,7.969300000695512,147.3593486162695
bidirectional,1.3967999984743074,167.44302202863054
greedy,22.194000004674308,-1
bfs,0.22289999469649047,144.66085365353905
dfs,0.4521999944699928,10094.506122424737
dijkstras,12.031100006424822,139.939745731598
aStar,6.9847999984631315,139.939745731598
bidirectional,1.3490999990608543,141.933661832248
greedy,0.5609000072581694,141.93366183224802
bfs,0.858900006278418,303.55160863719806
dfs,0.11189999349880964,4119.393828876313
dijkstras,25.513599990517832,289.6962627492536
aStar,26.380100011010654,289.6962627492536
bidirectional,10.44519999413751,314.4823004779246
greedy,0.5985000025248155,320.6298488841547
bfs,0.443900004029274,301.97924698448395
dfs,0.1655999949434772,5969.189023993433
dijkstras,19.456800000625663,282.50924926872085
aStar,16.574900000705384,282.50924926872085
bidirectional,3.9847000007284805,293.1875915992629
greedy,0.6121000042185187,297.0217185139073
bfs,0.23099999816622585,174.83832889142568
dfs,0.3332999913254753,10484.441942119549
dijkstras,15.632900001946837,171.35352409960453
aStar,7.9234000004362315,171.35352409960453
bidirectional,1.3392000109888613,177.63005484932884
greedy,0.4292000085115433,177.01606707189683
bfs,0.4008999967481941,233.64728799153633
dfs,0.2793000021483749,8163.354265003575
dijkstras,18.197900004452094,218.34475044337938
aStar,8.160499986843206,218.34475044337938
bidirectional,5.028999992646277,234.526436309125
greedy,0.48240000614896417,229.05824438647917
bfs,0.35259999276604503,229.4103638297675
dfs,0.13749999925494194,4963.774013226571
dijkstras,16.15089998813346,206.1537540256146
aStar,6.90049999684561,206.1537540256146
bidirectional,2.8377999988151714,222.35582966454862
greedy,0.47810000251047313,213.61543580514675
bfs,0.05950000195298344,93.33015449001375
dfs,0.9201000066241249,11380.184437742562
dijkstras,4.917199999908917,82.58421118143156
aStar,3.073600004427135,82.58421118143156
bidirectional,0.2108000044245273,90.76713094497575
greedy,0.3338999958941713,89.71916602721691
